favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
359,Twitter for iPhone,"OS"" NEGÓCIOS"" DO PT COM A CHINA. https://t.co/sqqwVCd0go",,False,Sat Jan 02 13:49:45 +0000 2016,332,683284042024878080
119,Twitter for iPhone,"ENQUETE: quem ganhou o debate, Jair Bolsonaro ou Fernando Ferro? assista e vote. https://t.co/iBmNu0Q6wm",,False,Fri Nov 06 20:27:36 +0000 2015,44,662728057547919360
218,Twitter for iPhone,Primeiro da bateria de curtos vídeos comentados q desmentem rótulos atribuídos a Bolsonaro. Assista ao n•1: https://t.co/g5I10vfQ1T,,False,Tue Jan 12 18:19:37 +0000 2016,114,686975835929096193
630,Twitter for iPhone,BOLSONAROFOBIA. https://t.co/mjZTqkMGS8,,False,Fri Dec 18 18:08:47 +0000 2015,357,677913411888545793
711,Twitter for iPhone,"Hj, passando pela Petrobras, fui vaiado por MST, CUT, etc,...para mim é motivo de muita honra. C/@CarlosBolsonaro https://t.co/P90ZMf5XOi",,False,Mon Nov 09 12:31:23 +0000 2015,375,663695378869592064
170,Twitter for iPhone,BOLSONARO X FORO DE SÃO PAULO: Gravação de setembro de 2015 que passa hoje na TV aberta do estado em que foi eleito. https://t.co/HnEHO8Fuxu,,False,Fri Dec 04 21:06:48 +0000 2015,88,672884784809512960
229,Twitter for iPhone,"Em debate c/ ex-marido d Dilma, ele teve a cara de pau d dizer q eu era mentiroso ao mencionar seu passado. https://t.co/lnX65mkXZp",,False,Tue Dec 29 14:23:47 +0000 2015,133,681843057914953728
370,Twitter for iPhone,Agradeço a garotada pelos desenhos que têm feito e chegado a meu conhecimento. Muito obrigado! https://t.co/eu2fTzqiXU,,False,Tue Dec 01 15:56:21 +0000 2015,76,671719490393137152
263,Twitter for iPhone,"EDUCAÇÃO PAULO FREIRE POR @CarlosBolsonaro : Hj, escolas são máquinas d produzir analfabetos e militantes políticos: https://t.co/8ufACqd9Of",,False,Mon Dec 21 18:46:56 +0000 2015,148,679010177727729664
230,Twitter for iPhone,Meus garotos! 😂👌🇧🇷 https://t.co/k7hN4oKbmy,,False,Thu Nov 19 00:35:07 +0000 2015,68,667139000294076416
175,Twitter Web Client,"UMA AVENTURA REAL QUE ME ENCHE DE ORGULHO E ESPERANÇA!
OS VERDADEIROS MENORES DO BRASIL! https://t.co/o9qgc0HzDM",,False,Wed Nov 25 19:59:59 +0000 2015,57,669606475761885184
332,Twitter for iPhone,Agora na Jovem Pan Curitiba. https://t.co/qG72xr4xus,,False,Fri Mar 04 11:06:49 +0000 2016,77,705711087174426624
313,Twitter for iPhone,Reinaldo Azevedo destinou-me 3 minutos na RedeTV - Mariana Godoy. TIRE SUAS CONCLUSÕES: https://t.co/korfBtQFHE,,False,Sat Jan 30 19:40:53 +0000 2016,113,693519270202966016
451,Twitter for iPhone,"Hj, às 21:47, pousaremos no Aeroporto Internacional de Curitiba para cumprir uma pequena maratona d compromissos! 🇧🇷 https://t.co/9z1s2fpUJO",,False,Thu Mar 03 19:54:10 +0000 2016,130,705481411046862848
234,Twitter for iPhone,Aos amigos da gloriosa Marinha do Brasil: AQUELE ABRAÇO ! https://t.co/GgqYoTpghz,,False,Fri Jan 29 18:47:02 +0000 2016,51,693143328192380928
499,Twitter for iPhone,"NAS RUAS, BRASÍLIA AGORA 12h30min. https://t.co/4svKNXgURV",,False,Thu Mar 17 16:06:11 +0000 2016,186,710497469122154496
280,Twitter for iPhone,Brasil sem FERROVIAS. Isso vai mudar. https://t.co/wwg7DjdKIV,,False,Mon Feb 29 13:12:45 +0000 2016,114,704293227176792064
412,Twitter for iPhone,"PETISTAS são tds iguais, FLAGRADOS no CRIME DIZEM:- EU Ñ SABIA, É MENTIRA! O MEC sempre mentiu sobre seus ""LIVROS''. https://t.co/Gqu16nYvHz",,False,Fri Jan 15 15:21:46 +0000 2016,305,688018244070944770
347,Twitter for iPhone,Realmente p/ o jornal O Globo vou continuar sendo ZERO nos trabalhos de COMISSÃO. ISSO O JORNAL J-A-M-A-I-S MOSTRARÁ https://t.co/wXC4rCWDfv,,False,Fri Feb 05 17:05:41 +0000 2016,154,695654538762657792
665,Twitter for iPhone,"PARANÁ PESQUISAS - 07 / MAR / 2016. ""Tá ficando difícil esconder a verdade!!!!"" https://t.co/ANl9tkKHg3",,False,Tue Mar 08 00:57:05 +0000 2016,274,707007194840043520
735,Twitter for iPhone,#OlavoTemRazao #ForaForoDeSãoPaulo #ComunismoNão #Brasil https://t.co/Yy8Z4LROeJ,,False,Sun Mar 13 22:21:08 +0000 2016,314,709142277675991041
372,Twitter for iPhone,"""MISSÃO NÃO SE ESCOLHE, NEM SE DISCUTE. CUMPRE-SE""! (@BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro ). https://t.co/XnXTZEHwny",,False,Mon Mar 28 12:59:30 +0000 2016,115,714436756326711296
1888,Twitter for iPhone,"PT mais uma vez sendo PT: o vitimismo e o incentivo à luta de classes, sempre ignorando a lógica, a razão e o bom senso!",,False,Fri Mar 04 18:02:40 +0000 2016,1334,705815738297294848
984,Twitter for iPhone,"Prints de alguns trechos da publicação do MEC erotizando crianças, caso resolvam tirar do ar. CANALHAS MIL VEZES! https://t.co/pXaVlH9yfj",,False,Sun Jan 17 12:01:46 +0000 2016,845,688692688732868608
259,Twitter for iPhone,"- Como nascem os livros pornográficos do PT. Com a palavra, o Secretário de ALFABETIZAÇÃO do MEC. https://t.co/qrTd1won9B",,False,Fri Jan 15 15:26:54 +0000 2016,214,688019532766670849
307,Twitter Web Client,Grato pelo acompanhamento e palavras: CARTA DE ADMIRADOR RESUME A TRAJETÓRIA DE BOLSONARO. https://t.co/MbP7Qs7qjp (Via @CarlosBolsonaro ),,False,Tue Feb 23 19:12:50 +0000 2016,70,702209519510757376
384,Twitter for iPhone,"(MARÇO/16)-Entrevista ao @nytimes ,o Deputado Jair Bolsonaro discute temas de grande relevância no cenário nacional. https://t.co/b0kcd4HYlZ",,False,Fri Mar 25 12:21:48 +0000 2016,165,713340105059082240
526,Twitter for iPhone,"O PT discrimina seus militantes: Aos + pobres pão c/ mortadela, p/ a elite, q frequenta a sede do partido, cerveja.. https://t.co/AWBOuw38D4",,False,Sat Mar 05 21:03:31 +0000 2016,313,706223638865956864
1362,Twitter for iPhone,EM BRASÍLIA: Nossa missão é ficar até o fim ao lado do povo brasileiro. Vamos resgatar nosso país! Vamos às ruas! https://t.co/8QxKNcBqQq,,False,Thu Mar 17 17:48:15 +0000 2016,705,710523154331000832
1182,Twitter for iPhone,No dia da votação do impeachment  - final de abril - vamos todos sitiar o Congresso Nacional. https://t.co/C1D3xhEd1P,,False,Tue Mar 22 00:45:30 +0000 2016,628,712077708717596672
520,Twitter for iPhone,Veja como Lula se dirigiu p/ uma MULHER q falou a verdade. Ninguém do PT/PSOL ou PCdoB veio em defesa dela! Será pq? https://t.co/3mjXdW1Ba5,,False,Fri Feb 12 14:18:42 +0000 2016,400,698149230016405504
256,Twitter for iPhone,Fico no PP ou vou para o PSC? Qual a sua opinião? https://t.co/cmYwFLOxx3,,False,Fri Feb 19 15:41:33 +0000 2016,66,700706794776219648
91,Twitter for iPhone,DETECTED: disso que estamos falando no post anterior! https://t.co/PssIgRV29B,,False,Tue Feb 02 14:17:55 +0000 2016,18,694525156908273664
742,Twitter for iPhone,"Brasileiros agora em frente ao Palácio do Planalto, em Brasília. https://t.co/gGltcEJLrR (com @BolsonaroSP )",,False,Wed Mar 16 21:27:34 +0000 2016,326,710215960620363776
1015,Twitter for iPhone,A capa do jornal ñ condiz c/o sucesso de nossa passagem pelo RS. Jamais aceitarei provocação d Mortadelas c/ Alfafa. https://t.co/LGBfz2ItEd,,False,Wed Jan 27 22:16:44 +0000 2016,430,692471329048678403
541,Twitter for iPhone,TIRE SUA CONCLUSÃO: Lula acusa-me d mentir sobre o postado em 31/01. Band sobre o assunto. https://t.co/UIpD6qAiaN https://t.co/ihoGgUgQkh,,False,Wed Feb 03 17:29:49 +0000 2016,298,694935837449052160
551,Twitter for iPhone,"Batalha árdua, mas primeiro passo dado - Câmara aprova a FOSFOETANOLAMINA (Pílula do Câncer). https://t.co/VYPfOBwu9A (c/ @BolsonaroSP )",,False,Wed Mar 09 09:54:38 +0000 2016,216,707504862909571072
463,Twitter for iPhone,A DELAÇÃO DE DELCÍDIO: Na esteira virá Marcelo Odebrecht / Fim de Linha para Facção do PT. https://t.co/e2Sx5QTN5n,,False,Thu Mar 03 20:00:46 +0000 2016,315,705483074151260161
101,Twitter for iPhone,"- Rádio Verde Vale / FM 103,5 – Miracatu - SP: desemprego, recessão, miséria, ... https://t.co/RbVmLOloCF",,False,Thu Jan 14 16:04:16 +0000 2016,41,687666551936290816
524,Twitter for iPhone,"Em aula, p/ crianças, o MEC sugere: passar a mão no coleguinha no banheiro, assistir vídeos de adultos namorando... https://t.co/Eu05LEFG0F",,False,Sun Jan 17 11:51:27 +0000 2016,445,688690092370595842
197,Twitter Web Client,Entrevista com @moura_101 - INTRODUÇÃO: https://t.co/UkPwejYRkp / PARTE 1: https://t.co/HdAY7EAiaM / PARTE 2: https://t.co/1AlOlhS9At,,False,Mon Feb 29 12:43:46 +0000 2016,77,704285934804717568
715,Twitter for iPhone,"O então presidente FHC, incomodado c/minha postura, buscou c/ seus aliados a cassação do meu mandato. Coincidência? https://t.co/TkPzjWJYbe",,False,Thu Feb 18 15:01:16 +0000 2016,335,700334273182695424
819,Twitter for iPhone,- Em 1997 foi votada a PEC que permitiu a REELEIÇÃO de FHC. Parte desses votos foram COMPRADOS. https://t.co/svLa8xTidS,,False,Sun Mar 27 09:56:23 +0000 2016,420,714028284917465088
138,Twitter for iPhone,NOSSA ENTREVISTA AO JORNAL PERUANO: Desarrollos de la operación Lava-Jato en Perú (#ForaForoDeSãoPaulo). https://t.co/IpMSfxbTxZ,,False,Wed Mar 09 19:57:48 +0000 2016,49,707656653840261120
213,Twitter for iPhone,BOLSONARO - LUTA CONTRA O CÂNCER. https://t.co/sBr6fGc4Cw,,False,Thu Feb 25 13:09:46 +0000 2016,103,702842927387697153
325,Twitter for iPhone,"""Veja o que APAVORA o PT"": https://t.co/p4MXCsvLL6",,False,Thu Mar 17 22:43:30 +0000 2016,150,710597455247753216
182,Twitter for iPhone,"VIVENDO, PARTILHANDO E APRENDENDO! 🇧🇷! https://t.co/9DdF0h6g6b",,False,Fri Feb 26 17:53:36 +0000 2016,50,703276744732758019
611,Twitter for iPhone,13/03: O brasileiro precisa reconhecer sua força. As mudanças só acontecerão c/ sua efetiva participação nas ruas! https://t.co/mRVSGlw6U4,,False,Thu Mar 10 13:17:04 +0000 2016,355,707918193495568384
531,Twitter for iPhone,MAIS UM COMUNISTA DO PT APAVORADO CONOSCO! https://t.co/51Z7lYXRb1,,False,Fri Mar 18 16:35:02 +0000 2016,240,710867117546053633
664,Twitter Web Client,"""Obrigado PT, PCdoB, PSOL, ONGs, DH, VIVA RIO, Globo, OAB... aqui no RJ estamos tds SEGUROS depois do DESARMAMENTO"". https://t.co/XsvoJsnvHU",,False,Sun Feb 14 11:18:28 +0000 2016,348,698828649785618432
329,Twitter for iPhone,"""PESQUISAS ELEITORAIS NO BRASIL"". https://t.co/VHjfqJwdvH",,False,Sun Mar 06 21:47:09 +0000 2016,201,706597010904895488
566,Twitter for iPhone,"Pesquisa - Presidente - Datafolha: ""O único a avançar no limite da margem de erro foi Jair Bolsonaro"". https://t.co/UyTRBr12tE",,False,Mon Feb 29 17:32:15 +0000 2016,216,704358532481753088
345,Twitter for iPhone,"Governo, o controle da mídia e a Presidência da Câmara dos Deputados. Entenda a relação: https://t.co/17EPNljuWu",,False,Fri Jan 22 05:54:43 +0000 2016,219,690412255427575808
331,Twitter for iPhone,#ForaForoDeSP :Falta d pasta é culpa d quem os escova 3x/dia. Ass: Min. na Venezuela. É p/ onde o PT quer nos levar! https://t.co/SiURQr7DsB,,False,Thu Jan 28 14:21:46 +0000 2016,214,692714187555000320
530,Twitter for iPhone,"O PT DEU SEU RECADO: ""NÃO PRENDAM O CHEFE"" - ESTAMOS ACIMA DA LEI! SERÁ ??? https://t.co/pk1WcbF9XU",,False,Mon Mar 07 00:24:30 +0000 2016,304,706636605600223237
241,Twitter for iPhone,"Mauro Santayana é um dos símbolos da esquerda MORTADELA/ALFAFA e compara-me ao Juiz MORO, ÍDOLO dos HONESTOS. GRATO! https://t.co/zPIU9k2UEW",,False,Tue Jan 19 13:42:34 +0000 2016,107,689442828389261312
317,Twitter Web Client,BOLSONARO MAIS FALTOSO? CONTINUA O JOGO DA MENTIRA! CANALHAS!!! https://t.co/sH51WYnMjv,,False,Thu Feb 04 13:39:07 +0000 2016,151,695240165552447488
817,Twitter for iPhone,"Gaguejou ... mas falou. A Globo News já admite, a DIREITA no Brasil tem nome. https://t.co/Ak5nWAjxTM",,False,Tue Mar 15 18:50:58 +0000 2016,377,709814161954492417
292,Twitter for iPhone,"PEC DA REELEIÇÃO de FHC: Em tempos de ""listas"", segue como votou cada deputado nos 2 turnos. https://t.co/ajDjtYe2L3",,False,Sun Mar 27 09:58:09 +0000 2016,127,714028727592681472
399,Twitter for iPhone,"Hoje, às 22h, no Programa do Ratinho: FOSFATOETANOLAMINA (ajuda a pacientes c/ câncer). Assista e saiba + detalhes. https://t.co/YtlgsiJHmp",,False,Wed Mar 02 22:42:14 +0000 2016,151,705161319020961793
1113,Twitter for iPhone,OBRIGADO A TODOS OS ENVOLVIDOS: Bolsonaro fica à frente de Aécio e Dilma em engajamento nas redes sociais: https://t.co/DjWFLdtGAl,,False,Tue Feb 16 22:07:06 +0000 2016,405,699716661377699840
266,Twitter for iPhone,Bolsonaro Fala da Operação Lava-Jato e seus desdobramentos. https://t.co/tzOEQAQDjF,,False,Sun Mar 06 14:14:58 +0000 2016,114,706483214605545472
845,Twitter for iPhone,"Hj confirmamos, todos oficialmente filiados ao PSC: @DepBolsonaro @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro https://t.co/SRzAYqGtRa",,False,Mon Mar 14 19:57:55 +0000 2016,247,709468622809391104
263,Twitter for iPhone,DOAÇÕES FRIBOI E A VERDADE OMITIDA. https://t.co/QZVx9e3tkX,,False,Thu Jan 21 03:08:18 +0000 2016,203,690007985645600769
320,Twitter for iPhone,Assunção do subcomandante Geral e do Chefe do Estado Maior do Distrito Federal! Com @carlosbolsonaro @bolsonarosp . https://t.co/buMAVOM5ez,,False,Wed Feb 03 16:28:21 +0000 2016,87,694920369325621248
366,Twitter for iPhone,Muito grato pela análise! Vamos evoluindo! 🇧🇷 https://t.co/c2p8RWzhsb,,False,Fri Feb 12 14:04:22 +0000 2016,124,698145622965252096
210,Twitter for iPhone,AGRONEGÓCIO: LOCOMOTIVA DA NOSSA ECONOMIA. https://t.co/hMEVfy2k9V,,False,Sun Feb 21 16:23:10 +0000 2016,71,701442044980391937
634,Twitter for iPhone,"REINALDO AZEVEDO, bote logo um MATA-BURRO na porta da sua casa, pois caso contrário, eles entrarão e comerão todo o seu estoque de ALFAFA.",,False,Sat Jan 30 19:42:16 +0000 2016,265,693519615683620866
209,Twitter for iPhone,Segunda-feira / 23h50 / WhatsApp: TENTO acompanhar.... https://t.co/SDOebpZ7ox,,False,Tue Mar 22 10:31:47 +0000 2016,40,712225251208400896
508,Twitter for iPhone,"HJ, NO @pgm_ratinho :
Veja como vai o processo p/ liberação do uso da fosfoetanolamina p/ pacientes c/ câncer. https://t.co/nnnQxM8dj8",,False,Wed Mar 09 22:20:09 +0000 2016,158,707692475570397184
210,Twitter for iPhone,Com a palavra; @RachelSherazade - DIREITA FORTE. (Entenda): https://t.co/74blHboTty (@portaljovempan ),,False,Thu Jan 28 17:04:20 +0000 2016,96,692755096128614400
570,Twitter for iPhone,Padrão PT - 2: https://t.co/qQuBhCZPhd,,False,Sat Mar 19 11:02:50 +0000 2016,237,711145902937939968
267,Twitter for iPhone,Dia 26/02 estarei em Santos-SP com @BolsonaroSP ! Até lá! Um grande abraço! https://t.co/iJYbIDHJzo,,False,Thu Feb 25 15:15:16 +0000 2016,79,702874510924578821
538,Twitter for iPhone,Estou noivo do PSC ..... Obrigado a todos. https://t.co/lJ5toxJFT2,,False,Mon Jan 18 11:58:50 +0000 2016,232,689054334898667520
818,Twitter for iPhone,"Justiça! Gostaria d ver o interesse da grande mídia quando sou ""absolvido"" tanto quanto quando sou denunciado! https://t.co/mxdh4tfQsC",,False,Wed Mar 02 11:05:00 +0000 2016,526,704985855937617920
1070,Twitter for iPhone,"OBRIGADO, POVO GAÚCHO, POVO BRASILEIRO! Seguimos na agenda! 🇧🇷🇧🇷🇧🇷.... https://t.co/4uhJlstGkV",,False,Mon Jan 25 19:15:34 +0000 2016,460,691700960478023680
627,Twitter for iPhone,BOLSONARO EM QUEDA NAS PESQUISAS!... Como MENOS Rejeitado! 🇧🇷 https://t.co/paLBRNpDv3,,False,Tue Mar 08 22:02:48 +0000 2016,304,707325721216155648
389,Twitter for iPhone,"Eles ñ se cansam de mentir, mentir, nentir a todo tempo... https://t.co/DadQCmfgBq",,False,Mon Mar 28 16:26:53 +0000 2016,145,714488944637911040
588,Twitter for iPhone,Nos dias 25 e 26 de janeiro de 2016 estarei em Porto Alegre-RS. Segue nossa programação! Um grande abraço: https://t.co/3bYbWd2TE9,,False,Sun Jan 24 14:26:01 +0000 2016,215,691265701793918976
252,Twitter for iPhone,RJ falido e bancando festança gay. https://t.co/KgbZRHqrQy (discurso de @FlavioBolsonaro ),,False,Thu Feb 18 20:14:54 +0000 2016,138,700413200509116416
501,Twitter for iPhone,"Obrigado sempre pela consideração, @OdeCarvalho e amigos do twitter! Um grande abraço a todos!",,False,Fri Feb 26 00:45:09 +0000 2016,99,703017923384844288
1182,Twitter for iPhone,"A ""lista de Furnas"" e a verdade mais uma vez esfregada na cara dos canalhas q atacam c/ invenções e desinformações. https://t.co/UK2GrvCPgz",,False,Fri Mar 25 15:52:18 +0000 2016,635,713393076581109762
590,Twitter for iPhone,Veja como são os que usam discursos canalhas que só enganam aos q querem ser enganados!  #MaisAmorPorFavor . https://t.co/D6c4ifCUMA,,False,Mon Mar 07 13:17:00 +0000 2016,226,706831012987326465
181,Twitter for iPhone,"""O vídeo (extrato), trata do IDIOTA ÚTIL (papel-higiênico), após usado ... descartado."" ENTENDA: https://t.co/JsFquFwrkh",,False,Wed Feb 10 17:53:06 +0000 2016,67,697478410713636865
745,Twitter for iPhone,Hj (15/02-22:40)na @RedeTV c/ @LucianaGimenez . O roteiro formulado é de responsabilidade da produção do programa! https://t.co/VR7uBLlhnS,,False,Mon Feb 15 13:25:14 +0000 2016,301,699222939284201472
211,Twitter for iPhone,Entrevista na TV Pampa / Programa Pampa Debates - Porto Alegre - RS. (Bate e pronto). https://t.co/K1xmDXOUM9,,False,Wed Jan 27 10:28:19 +0000 2016,82,692293047208562688
859,Twitter for iPhone,"A PROPRIEDADE PRIVADA É SAGRADA. Se vc ñ pode defendê-la, com LEIS e ARMAS, é porque ela NÃO É PRIVADA, É DO ESTADO. https://t.co/YTcxXSzFXw",,False,Tue Feb 02 13:58:54 +0000 2016,563,694520371266076672
1995,Twitter for iPhone,"21 / março / 1955: Meu muito obrigado a essas 2 pessoas maravilhosas, que me trouxeram ao mundo e me educaram. https://t.co/145veVBwvM",,False,Mon Mar 21 11:56:53 +0000 2016,316,711884280096559104
2208,Twitter for iPhone,"Já que a Globo News e outros ñ nos citam, mas mencionam outros, vamos d internet! Avante Brasil, grato pelo carinho! https://t.co/SQYJ4HB4OD",,False,Sun Mar 13 21:01:36 +0000 2016,995,709122259231887360
673,Twitter for iPhone,Filiação ao PSC c/ a missão de ser mais um soldado em prol de um Brasil verdadeiramente DIREITO! 🇧🇷! https://t.co/pMnrCfKqL3,,False,Wed Mar 02 22:26:00 +0000 2016,244,705157235400437760
1284,Twitter for iPhone,"Obrigado sempre pela consideração, @OdeCarvalho . https://t.co/FV2fzNaA5B",,False,Wed Jan 20 01:06:42 +0000 2016,557,689614997354196993
690,Twitter for iPhone,Senado aprova projeto q libera a FOSFOETANOLAMINA (PÍLULA DO CÂNCER). O PL vai p/ sanção presidencial. Há esperança! https://t.co/Dzve3xA6IH,,False,Wed Mar 23 13:21:14 +0000 2016,261,712630283523268609
253,Twitter for iPhone,O BRASIL TEM CURA - A ECONOMIA QUE O  PT RECUSA DISCUTIR: https://t.co/NJIjteac6V,,False,Sat Jan 30 20:02:25 +0000 2016,132,693524687528333312
255,Twitter for iPhone,RESUMO: Programa @oficialsuperpop / @LucianaGimenez . Obrigado pela oportunidade @RedeTV . https://t.co/AwHkx78qXN,,False,Wed Feb 17 01:48:22 +0000 2016,72,699772344303284224
322,Twitter for iPhone,Futebol em Rocha Miranda (Rio-RJ) com os amigos e meus garotos (@FlavioBolsonaro e @CarlosBolsonaro ). https://t.co/xzfdo3Hl4s,,False,Sat Mar 19 16:11:55 +0000 2016,41,711223686670503936
492,Twitter for iPhone,DIA INTERNACIONAL DAS MULHERES! PARABÉNS. https://t.co/5x7xPSI1Vm,,False,Tue Mar 08 17:34:35 +0000 2016,220,707258223586373633
342,Twitter for iPhone,RESPOSTA À REVISTA NOVA ESCOLA. Em operação casada o MEC distribui livros que estimulam o sexo entre criancinhas. https://t.co/ggKco0OX0R,,False,Sat Jan 16 11:55:21 +0000 2016,253,688328684629966848
608,Twitter for iPhone,Agradeço ao grupo @direita_pe e amigos pelo carinho e confiança. #bonecodeolinda . https://t.co/2t1AhvWb2e,,False,Mon Feb 08 22:35:19 +0000 2016,192,696824660047085568
1175,Twitter for iPhone,Aqui de boas sendo preconceituoso c/ os ativistas das minorias... https://t.co/fbO15CTzfR,,False,Tue Mar 29 12:55:19 +0000 2016,516,714798091430404096
1371,Twitter for iPhone,"Hoje, Dona Olinda faz 89 anos! Parabéns, Mãe! https://t.co/vw0LMfl21S",,False,Mon Mar 28 10:49:00 +0000 2016,136,714403914569924608
241,Twitter for iPhone,"Otto F. Baptista Presidente da Federação Nacional dos Médicos,
em conversa c/ @DepBolsonaro . ( Brasília,22/03/16 ). https://t.co/5Dvi2hq5Js",,False,Tue Mar 22 16:51:47 +0000 2016,69,712320883189288960
858,Twitter for iPhone,A @RevistaEpoca mente DESCARADAMENTE a meu respeito. BOÇAL! INACREDITÁVEL! https://t.co/7GUHjwsDLw,,False,Sat Feb 20 12:32:40 +0000 2016,425,701021650167406592
356,Twitter for iPhone,Conversa c/peruanos sobre escândalos d corrupção do governo petista e suas derivações d Plano d Poder c/o #ForoDeSP. https://t.co/rcSjMmxUxJ,,False,Wed Mar 02 13:54:41 +0000 2016,144,705028558591303680
362,Twitter for iPhone,"CURITIBA, VAMOS JUNTOS RESGATAR O BRASIL. https://t.co/moypG7VTnN",,False,Fri Mar 04 11:02:36 +0000 2016,140,705710026682404864
554,Twitter for iPhone,"A PREOCUPAÇÃO DO PT É FINANCIAR A DITADURA CUBANA, E NÃO MELHORAR A SAÚDE DOS BRASILEIROS. ASSISTA: https://t.co/DFWl5qkOf6",,False,Mon Feb 08 11:13:20 +0000 2016,357,696653031270715392
872,Twitter for iPhone,"O INDIVÍDUO FORTE É QUEM FARÁ O ESTADO FORTE. Sendo apenas o Estado forte, será ele quem decidirá tudo em sua vida, inclusive sua LIBERDADE.",,False,Sat Mar 12 14:26:19 +0000 2016,431,708660398447316996
334,Twitter for iPhone,Padrão PT - 1: https://t.co/DfTyUeHj0y,,False,Sat Mar 19 11:02:34 +0000 2016,140,711145836118470657
1247,Twitter for iPhone,Foto de 2 crianças FARDADAS causou revolta na CANALHADA dos DIREITOS HUMANOS: entenda!!! https://t.co/1UrpsIyUdF,,False,Mon Feb 08 22:43:12 +0000 2016,802,696826643306979329
419,Twitter for iPhone,"PIB do Brasil terá o 2•pior desempenho do mundo em 2016, atrás apenas da Venezuela.Roubo, ideologia e incompetência. https://t.co/4FxEdSV8g0",,False,Thu Feb 18 15:18:22 +0000 2016,310,700338575720783872
786,Twitter for iPhone,"Já dizia Bento XVI: ""Um governo sem princípios morais não passa de uma quadrilha de malfeitores!"" (Via @OdeCarvalho )",,False,Thu Feb 25 23:36:27 +0000 2016,434,703000636716093440
282,Twitter for iPhone,POLÍTICA DE ARMAS NO EUA - O LADO QUE A IMPRENSA NÃO MOSTRA. Matéria elaborada pelo deputado @BolsonaroSP .Assista: https://t.co/GC2iRCLSBS,,False,Fri Mar 11 22:53:06 +0000 2016,166,708425546720530432
390,Twitter for iPhone,Por que o PT é CONTRA A DEMOCRACIA? https://t.co/Xj07Pq3kz4,,False,Thu Mar 31 10:03:41 +0000 2016,177,715479672608333824
1644,Twitter for iPhone,A COR DA PELE NÃO DEFINE SEU FUTURO. SUAS ESCOLHAS SIM! https://t.co/p0LhfELwcN,,False,Sat Apr 09 11:24:11 +0000 2016,1045,718761420767260672
1232,Twitter for iPhone,"O objetivo do Estatuto do desarmamento é tomar sua propriedade, SEM QUE POSSAS OFERECER QUALQUER RESISTÊNCIA! https://t.co/i5veLyz6ra",,False,Sat Apr 02 21:20:59 +0000 2016,821,716374896574595073
1055,Twitter for iPhone,O AGRONEGÓCIO É O COMBUSTÍVEL DE NOSSA ECONOMIA! No dia 11/04 estarei no Mato Grosso! Um abraço a todos! https://t.co/C82Ep7tgwU,,False,Thu Apr 07 20:42:39 +0000 2016,320,718177189083156480
1079,Twitter for iPhone,"UNIVERSITÁRIOS LEEM ""VERDADE SUFOCADA"". AUTOR: CORONEL BRILHANTE USTRA. https://t.co/2m7HvOgm3j",,False,Thu Apr 28 13:06:32 +0000 2016,439,725672546494996480
1043,Twitter for iPhone,CELEBRAÇÃO DO DIA DA LEMBRANÇA DOS SOLDADOS MORTOS DE ISRAEL E DAS VÍTIMAS DO TERRORISMO: https://t.co/z2V2hYRFRh,,False,Tue May 10 21:09:15 +0000 2016,257,730142681695981568
223,Twitter for iPhone,A farsa desarmamentista na Austrália. https://t.co/fnWpWZ1LfR (via @benebarbosa_mvb ),,False,Thu Apr 28 16:00:32 +0000 2016,82,725716335439843328
313,Twitter for iPhone,PORQUE O BRASIL É APENAS O 44• NO RANKING DO TURISMO (vôo livre). https://t.co/K1SWNNds1X,,False,Sat Apr 23 20:59:38 +0000 2016,85,723979667875725312
960,Twitter for iPhone,Presente que recebi esta semana! Obrigado a todos pelo carinho e seguimos em frente! https://t.co/jot9M4ruEr,,False,Wed Apr 20 13:09:41 +0000 2016,172,722774238025936896
1377,Twitter for iPhone,"Quando o governo é justo, o país tem segurança; mas, quando cobra impostos demais, a nação acaba na desgraça. https://t.co/QsNcEfk82h",,False,Sat Apr 02 21:17:23 +0000 2016,787,716373988335828992
1031,Twitter for iPhone,"Colunista do jornal O Globo, @Ancelmocom , A serviço da KGB. https://t.co/wtystcsVn4",,False,Wed May 04 13:01:12 +0000 2016,625,727845533642035200
330,Twitter for iPhone,O ciclo continua.... https://t.co/a0CDm6Ov5Q,,False,Fri Apr 08 23:13:34 +0000 2016,117,718577557726228480
497,Twitter for iPhone,O Che Guevara que o professor isentão não expõe nas salas de aula. https://t.co/T3EBUWeICy (via @tradutores_br ),,False,Tue Apr 26 18:29:15 +0000 2016,291,725028987966263297
1538,Twitter for iPhone,"Canalhas tentam, a todo custo, colar a imagem do Nazismo a Bolsonaro, #SQN, TODO APOIO AO ESTADO DE ISRAEL. https://t.co/kdh5nw7yI5",,False,Wed Apr 27 16:16:33 +0000 2016,485,725357978707234816
594,Twitter for iPhone,"João 8:32 - "" E conhecereis a verdade, e a verdade vos libertará"". https://t.co/EMXFIvtpmw",,False,Tue May 03 21:57:04 +0000 2016,199,727618002737348608
1153,Twitter for iPhone,O Foro de São Paulo não existe!!! https://t.co/sTAiYFRb1G,,False,Fri Apr 29 19:18:22 +0000 2016,739,726128510742499329
